latitude,longitude,km
-34.63922241,-58.53190554,12120
-34.63922323,-58.5319164,12121
-34.63922405,-58.53192727,12122
-34.63922486,-58.53193813,12123
-34.63922567,-58.53194899,12124
-34.63922647,-58.53195985,12125
-34.63922728,-58.53197071,12126
-34.63922808,-58.53198157,12127
-34.63922889,-58.53199244,12128
-34.6392297,-58.5320033,12129
-34.63923052,-58.53201417,12130
-34.63923135,-58.53202503,12131
-34.63923218,-58.53203589,12132
-34.639233,-58.53204675,12133
-34.63923381,-58.53205761,12134
-34.63923461,-58.53206847,12135
-34.63923541,-58.53207934,12136
-34.63923622,-58.5320902,12137
-34.63923703,-58.53210107,12138
-34.63923784,-58.53211194,12139
-34.63923866,-58.5321228,12140
-34.63923947,-58.53213365,12141
-34.63924029,-58.53214451,12142
-34.63924112,-58.53215537,12143
-34.63924194,-58.53216623,12144
-34.63924274,-58.53217709,12145
-34.63924355,-58.53218796,12146
-34.63924435,-58.53219882,12147
-34.63924515,-58.53220968,12148
-34.63924596,-58.53222054,12149
-34.63924677,-58.53223139,12150
-34.63924759,-58.53224226,12151
-34.63924841,-58.53225311,12152
-34.63924924,-58.53226398,12153
-34.63925007,-58.53227484,12154
-34.6392509,-58.5322857,12155
-34.63925172,-58.53229656,12156
-34.63925254,-58.53230743,12157
-34.63925334,-58.53231829,12158
-34.63925413,-58.53232916,12159
-34.63925493,-58.53234002,12160
-34.63925572,-58.53235089,12161
-34.63925652,-58.53236175,12162
-34.63925733,-58.53237262,12163
-34.63925815,-58.53238348,12164
-34.63925897,-58.53239434,12165
-34.63925979,-58.53240521,12166
-34.63926061,-58.53241607,12167
-34.63926144,-58.53242693,12168
-34.63926224,-58.53243779,12169
-34.63926304,-58.53244866,12170
-34.63926384,-58.53245953,12171
-34.63926463,-58.5324704,12172
-34.63926543,-58.53248127,12173
-34.63926623,-58.53249214,12174
-34.63926703,-58.53250301,12175
-34.63926785,-58.53251387,12176
-34.63926865,-58.53252472,12177
-34.63926947,-58.53253558,12178
-34.63927028,-58.53254644,12179
-34.63927111,-58.53255729,12180
-34.63927194,-58.53256815,12181
-34.63927277,-58.532579,12182
-34.6392736,-58.53258986,12183
-34.63927441,-58.53260072,12184
-34.63927523,-58.53261158,12185
-34.63927605,-58.53262243,12186
-34.63927686,-58.53263329,12187
-34.63927766,-58.53264416,12188
-34.63927847,-58.53265501,12189
-34.63927928,-58.53266588,12190
-34.63928008,-58.53267675,12191
-34.63928091,-58.53268761,12192
-34.63928173,-58.53269848,12193
-34.63928255,-58.53270934,12194
-34.63928337,-58.5327202,12195
-34.63928418,-58.53273106,12196
-34.63928498,-58.53274193,12197
-34.63928579,-58.53275279,12198
-34.63928659,-58.53276365,12199
-34.63928738,-58.53277452,12200
-34.63928819,-58.53278538,12201
-34.639289,-58.53279624,12202
-34.63928983,-58.5328071,12203
-34.63929066,-58.53281796,12204
-34.63929149,-58.53282882,12205
-34.6392923,-58.53283968,12206
-34.6392931,-58.53285054,12207
-34.63929391,-58.53286141,12208
-34.63929471,-58.53287227,12209
-34.63929552,-58.53288313,12210
-34.63929632,-58.532894,12211
-34.63929712,-58.53290486,12212
-34.63929793,-58.53291573,12213
-34.63929874,-58.53292659,12214
-34.63929957,-58.53293745,12215
-34.6393004,-58.53294831,12216
-34.63930122,-58.53295916,12217
-34.63930205,-58.53297002,12218
-34.63930287,-58.53298089,12219
-34.63930369,-58.53299175,12220
-34.6393045,-58.53300261,12221
-34.63930531,-58.53301348,12222
-34.63930612,-58.53302434,12223
-34.63930692,-58.5330352,12224
-34.63930773,-58.53304606,12225
-34.63930854,-58.53305692,12226
-34.63930934,-58.53306778,12227
-34.63931015,-58.53307865,12228
-34.63931096,-58.53308951,12229
-34.63931178,-58.53310037,12230
-34.63931259,-58.53311123,12231
-34.6393134,-58.53312209,12232
-34.63931421,-58.53313295,12233
-34.639315,-58.53314381,12234
-34.6393158,-58.53315468,12235
-34.6393166,-58.53316554,12236
-34.6393174,-58.53317641,12237
-34.63931821,-58.53318727,12238
-34.63931902,-58.53319813,12239
-34.63931982,-58.533209,12240
-34.63932063,-58.53321986,12241
-34.63932144,-58.53323072,12242
-34.63932226,-58.53324158,12243
-34.63932306,-58.53325245,12244
-34.63932386,-58.53326331,12245
-34.63932467,-58.53327417,12246
-34.63932549,-58.53328504,12247
-34.63932632,-58.5332959,12248
-34.63932715,-58.53330675,12249
-34.63932797,-58.53331761,12250
-34.63932879,-58.53332847,12251
-34.63932961,-58.53333934,12252
-34.63933043,-58.5333502,12253
-34.63933125,-58.53336106,12254
-34.63933206,-58.53337192,12255
-34.63933286,-58.53338279,12256
-34.63933368,-58.53339365,12257
-34.63933449,-58.53340451,12258
-34.63933532,-58.53341537,12259
-34.63933615,-58.53342624,12260
-34.63933697,-58.5334371,12261
-34.63933779,-58.53344796,12262
-34.63933861,-58.53345882,12263
-34.63933943,-58.53346968,12264
-34.63934026,-58.53348054,12265
-34.63934108,-58.53349141,12266
-34.63934189,-58.53350227,12267
-34.6393427,-58.53351313,12268
-34.63934352,-58.533524,12269
-34.63934434,-58.53353486,12270
-34.63934517,-58.53354572,12271
-34.63934598,-58.53355658,12272
-34.63934679,-58.53356744,12273
-34.6393476,-58.53357831,12274
-34.63934842,-58.53358917,12275
-34.63934924,-58.53360003,12276
-34.63935006,-58.53361089,12277
-34.63935087,-58.53362175,12278
-34.63935168,-58.53363261,12279
-34.6393525,-58.53364347,12280
-34.63935332,-58.53365433,12281
-34.63935415,-58.53366519,12282
-34.63935496,-58.53367605,12283
-34.63935577,-58.53368692,12284
-34.63935658,-58.53369778,12285
-34.63935739,-58.53370864,12286
-34.63935821,-58.5337195,12287
-34.63935903,-58.53373036,12288
-34.63935984,-58.53374122,12289
-34.63936065,-58.53375208,12290
-34.63936147,-58.53376294,12291
-34.63936229,-58.5337738,12292
-34.63936312,-58.53378467,12293
-34.63936394,-58.53379553,12294
-34.63936475,-58.5338064,12295
-34.63936556,-58.53381726,12296
-34.63936636,-58.53382812,12297
-34.63936717,-58.53383898,12298
-34.63936799,-58.53384985,12299
-34.63936881,-58.53386071,12300
-34.63936962,-58.53387158,12301
-34.63937043,-58.53388244,12302
-34.63937125,-58.5338933,12303
-34.63937207,-58.53390416,12304
-34.63937288,-58.53391502,12305
-34.63937369,-58.53392588,12306
-34.63937449,-58.53393675,12307
-34.63937529,-58.53394761,12308
-34.6393761,-58.53395848,12309
-34.63937691,-58.53396935,12310
-34.63937772,-58.53398021,12311
-34.63937854,-58.53399107,12312
-34.63937934,-58.53400193,12313
-34.63938015,-58.53401279,12314
-34.63938097,-58.53402365,12315
-34.63938178,-58.53403452,12316
-34.63938259,-58.53404538,12317
-34.63938339,-58.53405625,12318
-34.6393842,-58.53406711,12319
-34.63938502,-58.53407797,12320
-34.63938583,-58.53408883,12321
-34.63938665,-58.53409968,12322
-34.63938747,-58.53411054,12323
-34.63938828,-58.5341214,12324
-34.6393891,-58.53413226,12325
-34.63938992,-58.53414312,12326
-34.63939074,-58.53415398,12327
-34.63939157,-58.53416484,12328
-34.63939238,-58.5341757,12329
-34.63939319,-58.53418656,12330
-34.63939401,-58.53419742,12331
-34.63939483,-58.53420828,12332
-34.63939565,-58.53421915,12333
-34.63939647,-58.53423001,12334
-34.63939728,-58.53424087,12335
-34.63939808,-58.53425174,12336
-34.6393989,-58.5342626,12337
-34.63939971,-58.53427346,12338
-34.63940053,-58.53428433,12339
-34.63940134,-58.53429519,12340
-34.63940215,-58.53430606,12341
-34.63940296,-58.53431692,12342
-34.63940377,-58.53432778,12343
-34.6394046,-58.53433864,12344
-34.63940542,-58.5343495,12345
-34.63940626,-58.53436037,12346
-34.63940708,-58.53437123,12347
-34.6394079,-58.5343821,12348
-34.63940872,-58.53439297,12349
-34.63940954,-58.53440383,12350
-34.63941035,-58.53441469,12351
-34.63941116,-58.53442555,12352
-34.63941198,-58.53443642,12353
-34.63941279,-58.53444728,12354
-34.63941361,-58.53445814,12355
-34.63941443,-58.534469,12356
-34.63941525,-58.53447986,12357
-34.63941607,-58.53449072,12358
-34.6394169,-58.53450157,12359
-34.63941771,-58.53451243,12360
-34.63941853,-58.5345233,12361
-34.63941936,-58.53453416,12362
-34.63942018,-58.53454502,12363
-34.639421,-58.53455588,12364
-34.63942182,-58.53456675,12365
-34.63942263,-58.53457761,12366
-34.63942344,-58.53458848,12367
-34.63942426,-58.53459934,12368
-34.63942507,-58.53461021,12369
-34.63942588,-58.53462107,12370
-34.6394267,-58.53463193,12371
-34.63942752,-58.53464279,12372
-34.63942835,-58.53465365,12373
-34.63942918,-58.53466451,12374
-34.63943001,-58.53467537,12375
-34.63943084,-58.53468622,12376
-34.63943166,-58.53469708,12377
-34.63943248,-58.53470794,12378
-34.6394333,-58.5347188,12379
-34.63943411,-58.53472966,12380
-34.63943493,-58.53474052,12381
-34.63943574,-58.53475138,12382
-34.63943656,-58.53476224,12383
-34.63943739,-58.5347731,12384
-34.63943822,-58.53478395,12385
-34.63943905,-58.53479481,12386
-34.63943989,-58.53480567,12387
-34.63944073,-58.53481654,12388
-34.63944157,-58.5348274,12389
-34.63944241,-58.53483826,12390
-34.63944324,-58.53484912,12391
-34.63944405,-58.53485998,12392
-34.63944487,-58.53487083,12393
-34.63944568,-58.53488169,12394
-34.63944649,-58.53489255,12395
-34.63944731,-58.53490342,12396
-34.63944813,-58.53491429,12397
-34.63944895,-58.53492516,12398
-34.63944979,-58.53493602,12399
-34.63945062,-58.53494688,12400
-34.63945144,-58.53495774,12401
-34.63945227,-58.5349686,12402
-34.63945308,-58.53497947,12403
-34.63945389,-58.53499034,12404
-34.63945471,-58.53500121,12405
-34.6394555,-58.53501209,12406
-34.63945632,-58.53502295,12407
-34.63945711,-58.53503381,12408
-34.63945791,-58.53504467,12409
-34.6394587,-58.53505552,12410
-34.63945948,-58.53506638,12411
-34.63946028,-58.53507724,12412
-34.63946111,-58.5350881,12413
-34.63946191,-58.53509897,12414
-34.63946268,-58.53510982,12415
-34.63946352,-58.53512067,12416
-34.63946438,-58.53513151,12417
-34.63946527,-58.53514235,12418
-34.63946631,-58.53515316,12419
-34.63946774,-58.53516394,12420
-34.6394687,-58.53517476,12421
-34.6394695,-58.53518563,12422
-34.63947046,-58.53519649,12423
-34.63947132,-58.53520735,12424
-34.63947222,-58.53521821,12425
-34.63947312,-58.53522907,12426
-34.63947397,-58.53523994,12427
-34.63947485,-58.53525081,12428
-34.6394757,-58.53526169,12429
-34.63947652,-58.53527258,12430
-34.63947739,-58.53528346,12431
-34.63947819,-58.53529433,12432
-34.63947902,-58.53530519,12433
-34.63947987,-58.53531603,12434
-34.63948067,-58.53532687,12435
-34.63948152,-58.53533772,12436
-34.63948238,-58.53534857,12437
-34.63948321,-58.53535943,12438
-34.63948406,-58.53537029,12439
-34.6394849,-58.53538114,12440
-34.63948571,-58.535392,12441
-34.6394865,-58.53540285,12442
-34.63948732,-58.53541371,12443
-34.63948814,-58.53542457,12444
-34.63948895,-58.53543545,12445
-34.63948976,-58.53544632,12446
-34.63949059,-58.53545719,12447
-34.63949142,-58.53546806,12448
-34.63949224,-58.53547892,12449
-34.63949304,-58.53548978,12450
-34.63949385,-58.53550064,12451
-34.63949468,-58.5355115,12452
-34.63949551,-58.53552236,12453
-34.63949631,-58.53553323,12454
-34.6394971,-58.5355441,12455
-34.63949792,-58.53555497,12456
-34.63949875,-58.53556583,12457
-34.63949959,-58.53557669,12458
-34.63950041,-58.53558754,12459
-34.6395012,-58.5355984,12460
-34.639502,-58.53560926,12461
-34.63950283,-58.53562012,12462
-34.63950367,-58.53563098,12463
-34.6395045,-58.53564184,12464
-34.63950531,-58.53565271,12465
-34.6395061,-58.53566357,12466
-34.6395069,-58.53567443,12467
-34.63950773,-58.53568529,12468
-34.63950856,-58.53569615,12469
-34.63950939,-58.53570701,12470
-34.63951019,-58.53571788,12471
-34.63951098,-58.53572874,12472
-34.63951178,-58.53573961,12473
-34.6395126,-58.53575047,12474
-34.63951344,-58.53576133,12475
-34.63951427,-58.53577218,12476
-34.63951509,-58.53578304,12477
-34.6395159,-58.53579389,12478
-34.63951671,-58.53580475,12479
-34.63951752,-58.53581561,12480
-34.63951834,-58.53582647,12481
-34.63951918,-58.53583733,12482
-34.63952,-58.53584819,12483
-34.63952083,-58.53585905,12484
-34.63952165,-58.53586992,12485
-34.63952248,-58.53588078,12486
-34.63952331,-58.53589164,12487
-34.63952414,-58.5359025,12488
-34.63952496,-58.53591336,12489
-34.63952578,-58.53592423,12490
-34.6395266,-58.53593509,12491
-34.63952741,-58.53594595,12492
-34.63952822,-58.53595682,12493
-34.63952904,-58.53596768,12494
-34.63952987,-58.53597854,12495
-34.63953071,-58.5359894,12496
-34.63953155,-58.53600025,12497
-34.63953238,-58.53601111,12498
-34.6395332,-58.53602197,12499
-34.63953401,-58.53603283,12500
-34.63953482,-58.5360437,12501
-34.63953565,-58.53605456,12502
-34.63953648,-58.53606543,12503
-34.63953732,-58.53607629,12504
-34.63953815,-58.53608715,12505
-34.63953896,-58.53609801,12506
-34.63953976,-58.53610887,12507
-34.63954057,-58.53611973,12508
-34.63954139,-58.5361306,12509
-34.63954223,-58.53614146,12510
-34.63954308,-58.53615232,12511
-34.63954391,-58.53616317,12512
-34.63954474,-58.53617404,12513
-34.63954555,-58.5361849,12514
-34.63954635,-58.53619575,12515
-34.63954717,-58.53620662,12516
-34.639548,-58.53621747,12517
-34.63954885,-58.53622833,12518
-34.6395497,-58.53623919,12519
-34.63955053,-58.53625005,12520
-34.63955135,-58.53626091,12521
-34.63955216,-58.53627178,12522
-34.63955297,-58.53628263,12523
-34.63955379,-58.5362935,12524
-34.63955462,-58.53630435,12525
-34.63955548,-58.53631521,12526
-34.63955632,-58.53632607,12527
-34.63955715,-58.53633693,12528
-34.63955796,-58.53634779,12529
-34.63955877,-58.53635866,12530
-34.63955958,-58.53636952,12531
-34.63956041,-58.53638038,12532
-34.63956125,-58.53639124,12533
-34.6395621,-58.5364021,12534
-34.63956294,-58.53641296,12535
-34.63956377,-58.53642382,12536
-34.63956458,-58.53643469,12537
-34.63956539,-58.53644555,12538
-34.63956621,-58.53645641,12539
-34.63956704,-58.53646727,12540
-34.63956788,-58.53647813,12541
-34.63956871,-58.53648898,12542
-34.63956954,-58.53649984,12543
-34.63957035,-58.5365107,12544
-34.63957115,-58.53652157,12545
-34.63957196,-58.53653243,12546
-34.63957279,-58.5365433,12547
-34.63957364,-58.53655415,12548
-34.63957448,-58.53656501,12549
-34.63957531,-58.53657587,12550
-34.63957612,-58.53658672,12551
-34.63957692,-58.53659759,12552
-34.63957772,-58.53660845,12553
-34.63957854,-58.53661932,12554
-34.63957937,-58.53663018,12555
-34.63958023,-58.53664104,12556
-34.63958108,-58.53665189,12557
-34.63958191,-58.53666275,12558
-34.63958272,-58.5366736,12559
-34.63958352,-58.53668446,12560
-34.63958432,-58.53669533,12561
-34.63958514,-58.53670619,12562
-34.63958596,-58.53671705,12563
-34.6395868,-58.53672791,12564
-34.63958764,-58.53673877,12565
-34.63958846,-58.53674963,12566
-34.63958928,-58.53676049,12567
-34.63959008,-58.53677135,12568
-34.63959089,-58.53678221,12569
-34.63959171,-58.53679307,12570
-34.63959254,-58.53680393,12571
-34.63959338,-58.53681479,12572
-34.63959421,-58.53682565,12573
-34.63959504,-58.53683651,12574
-34.63959585,-58.53684737,12575
-34.63959665,-58.53685823,12576
-34.63959746,-58.53686908,12577
-34.63959827,-58.53687994,12578
-34.63959909,-58.5368908,12579
-34.63959992,-58.53690167,12580
-34.63960074,-58.53691253,12581
-34.63960156,-58.53692339,12582
-34.63960237,-58.53693425,12583
-34.63960318,-58.5369451,12584
-34.63960399,-58.53695596,12585
-34.63960481,-58.53696682,12586
-34.63960563,-58.53697768,12587
-34.63960647,-58.53698854,12588
-34.63960729,-58.5369994,12589
-34.6396081,-58.53701026,12590
-34.63960891,-58.53702112,12591
-34.63960971,-58.53703199,12592
-34.63961051,-58.53704285,12593
-34.63961132,-58.53705371,12594
-34.63961214,-58.53706457,12595
-34.63961298,-58.53707543,12596
-34.63961381,-58.53708629,12597
-34.63961463,-58.53709715,12598
-34.63961544,-58.53710801,12599
-34.63961625,-58.53711887,12600
-34.63961705,-58.53712974,12601
-34.63961787,-58.5371406,12602
-34.6396187,-58.53715146,12603
-34.63961953,-58.53716231,12604
-34.63962036,-58.53717317,12605
-34.63962118,-58.53718403,12606
-34.63962199,-58.53719489,12607
-34.6396228,-58.53720576,12608
-34.63962361,-58.53721662,12609
-34.63962442,-58.53722749,12610
-34.63962524,-58.53723835,12611
-34.63962607,-58.53724921,12612
-34.6396269,-58.53726007,12613
-34.63962772,-58.53727093,12614
-34.63962854,-58.53728179,12615
-34.63962935,-58.53729265,12616
-34.63963015,-58.53730352,12617
-34.63963096,-58.53731438,12618
-34.63963177,-58.53732525,12619
-34.6396326,-58.53733611,12620
-34.63963343,-58.53734697,12621
-34.63963426,-58.53735783,12622
-34.63963508,-58.53736869,12623
-34.63963589,-58.53737955,12624
-34.6396367,-58.53739041,12625
-34.63963751,-58.53740127,12626
-34.63963833,-58.53741214,12627
-34.63963915,-58.537423,12628
-34.63963997,-58.53743386,12629
-34.63964079,-58.53744472,12630
-34.63964161,-58.53745558,12631
-34.63964241,-58.53746644,12632
-34.63964322,-58.5374773,12633
-34.63964403,-58.53748817,12634
-34.63964485,-58.53749903,12635
-34.63964568,-58.53750989,12636
-34.63964651,-58.53752076,12637
-34.63964735,-58.53753161,12638
-34.63964817,-58.53754247,12639
-34.63964898,-58.53755333,12640
-34.63964978,-58.53756419,12641
-34.63965057,-58.53757505,12642
-34.63965138,-58.53758592,12643
-34.6396522,-58.53759678,12644
-34.63965303,-58.53760764,12645
-34.63965387,-58.5376185,12646
-34.63965471,-58.53762936,12647
-34.63965553,-58.53764022,12648
-34.63965633,-58.53765109,12649
-34.63965712,-58.53766196,12650
-34.6396579,-58.53767283,12651
-34.63965869,-58.53768369,12652
-34.6396595,-58.53769456,12653
-34.63966032,-58.53770542,12654
-34.63966115,-58.53771628,12655
-34.63966199,-58.53772714,12656
-34.63966282,-58.537738,12657
-34.63966364,-58.53774886,12658
-34.63966447,-58.53775972,12659
-34.63966529,-58.53777059,12660
-34.6396661,-58.53778146,12661
-34.63966692,-58.53779233,12662
-34.63966773,-58.5378032,12663
-34.63966855,-58.53781406,12664
-34.63966935,-58.53782493,12665
-34.63967014,-58.53783579,12666
-34.63967095,-58.53784664,12667
-34.63967175,-58.5378575,12668
-34.63967256,-58.53786837,12669
-34.63967339,-58.53787924,12670
-34.63967424,-58.5378901,12671
-34.63967509,-58.53790097,12672
-34.63967594,-58.53791183,12673
-34.6396768,-58.53792269,12674
-34.63967763,-58.53793357,12675
-34.63967844,-58.53794445,12676
-34.63967925,-58.53795533,12677
-34.63968007,-58.53796621,12678
-34.63968089,-58.53797708,12679
-34.63968173,-58.53798795,12680
-34.63968256,-58.53799881,12681
-34.63968338,-58.53800967,12682
-34.6396842,-58.53802051,12683
-34.63968501,-58.53803135,12684
-34.63968582,-58.5380422,12685
-34.63968664,-58.53805305,12686
-34.63968744,-58.5380639,12687
-34.63968826,-58.53807475,12688
-34.63968908,-58.5380856,12689
-34.63968988,-58.53809645,12690
-34.63969069,-58.5381073,12691
-34.63969149,-58.53811815,12692
-34.63969228,-58.538129,12693
-34.63969306,-58.53813985,12694
-34.63969385,-58.53815069,12695
-34.63969466,-58.53816154,12696
-34.63969548,-58.53817238,12697
-34.63969631,-58.53818323,12698
-34.63969716,-58.53819408,12699
-34.63969801,-58.53820494,12700
-34.63969884,-58.5382158,12701
-34.63969967,-58.53822666,12702
-34.6397005,-58.53823753,12703
-34.63970134,-58.5382484,12704
-34.63970219,-58.53825927,12705
-34.63970305,-58.53827014,12706
-34.6397039,-58.53828101,12707
-34.63970473,-58.53829188,12708
-34.63970553,-58.53830276,12709
-34.63970634,-58.53831363,12710
-34.63970713,-58.5383245,12711
-34.63970792,-58.53833538,12712
